,Day,Month,Year,DAP,Stage,WC(1.20)a,Raina,Irri,Surf,Infilt,RO,Drain,CR,Zgwta,Ex,E,E/Ex,Trxa,Tra,Tr/Trx,ETx,ET,ET/ETx,GD,Za,StExp,StSto,StSen,StSalta,StWeed,CC,CCw,StTr,Kc(Tr),Trxb,Trb,TrW,Tr/Trxb,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.20)b,Wr(0.40),Zb,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.20),SaltZ,Zc,ECe,ECsw,StSaltb,Zgwtb,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rainb,ETo,Tmin,Tavg,Tmax,CO2
102,10,4,2008,-9,0,346.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.1,22,0.0,0.0,100,0.5,0.1,22,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,346.2,106.2,0.4,106.2,200.0,120.0,86.4,69.2,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,16.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,15.5,25.0,384.92
103,11,4,2008,-9,0,346.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.0,21,0.0,0.0,100,0.2,0.0,21,10.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,346.2,106.2,0.4,106.2,200.0,120.0,86.4,68.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,16.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,14.7,23.4,384.92
104,12,4,2008,-9,0,346.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.4,0.1,21,0.0,0.0,100,0.4,0.1,21,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,346.1,106.1,0.4,106.1,200.0,120.0,86.4,69.0,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,16.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,15.5,25.0,384.92
105,13,4,2008,-9,0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.4,0.1,21,0.0,0.0,100,0.4,0.1,21,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,346.0,106.0,0.4,106.0,200.0,120.0,86.4,69.0,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,16.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,15.5,25.0,384.92
106,14,4,2008,-9,0,345.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.1,21,0.0,0.0,100,0.5,0.1,21,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.9,105.9,0.4,105.9,200.0,120.0,86.4,69.2,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.5,25.0,384.92
107,15,4,2008,-9,0,345.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,21,0.0,0.0,100,0.6,0.1,21,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.8,105.8,0.4,105.8,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.5,25.0,384.92
108,16,4,2008,-9,0,345.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,20,0.0,0.0,100,0.6,0.1,20,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.6,105.6,0.4,105.6,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
109,17,4,2008,-9,0,345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.1,20,0.0,0.0,100,0.5,0.1,20,12.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.5,105.5,0.4,105.5,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.1,16.1,25.0,384.92
110,18,4,2008,-9,0,345.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,20,0.0,0.0,100,0.7,0.1,20,12.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.4,105.4,0.4,105.4,200.0,120.0,86.4,69.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.4,16.2,25.0,384.92
111,19,4,2008,-9,0,345.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,19,0.0,0.0,100,0.6,0.1,19,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.3,105.3,0.4,105.3,200.0,120.0,86.4,69.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.5,25.0,384.92
112,20,4,2008,-9,0,345.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.4,0.1,19,0.0,0.0,100,0.4,0.1,19,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.2,105.2,0.4,105.2,200.0,120.0,86.4,69.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,15.5,25.0,384.92
113,21,4,2008,-9,0,345.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,19,0.0,0.0,100,0.6,0.1,19,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.1,105.1,0.4,105.1,200.0,120.0,86.4,69.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.5,25.0,384.92
114,22,4,2008,-9,0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,19,0.0,0.0,100,0.6,0.1,19,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,345.0,105.0,0.4,105.0,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
115,23,4,2008,-9,0,344.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.1,19,0.0,0.0,100,0.3,0.1,19,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.9,104.9,0.4,104.9,200.0,120.0,86.4,68.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.0,15.5,25.0,384.92
116,24,4,2008,-9,0,344.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.1,18,0.0,0.0,100,0.5,0.1,18,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.8,104.8,0.4,104.8,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.5,25.0,384.92
117,25,4,2008,-9,0,344.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.1,18,0.0,0.0,100,0.5,0.1,18,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.7,104.7,0.4,104.7,200.0,120.0,86.4,69.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,15.5,25.0,384.92
118,26,4,2008,-9,0,344.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,18,0.0,0.0,100,0.6,0.1,18,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.6,104.6,0.4,104.6,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
119,27,4,2008,-9,0,344.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,18,0.0,0.0,100,0.7,0.1,18,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.5,104.5,0.4,104.5,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
120,28,4,2008,-9,0,344.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.0,18,0.0,0.0,100,0.3,0.0,18,7.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.5,104.5,0.4,104.5,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.3,11.8,17.4,384.92
121,29,4,2008,-9,0,344.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,17,0.0,0.0,100,0.7,0.1,17,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.3,104.3,0.4,104.3,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
122,30,4,2008,-9,0,344.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,17,0.0,0.0,100,0.7,0.1,17,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.2,104.2,0.4,104.2,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
123,1,5,2008,-9,0,344.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,17,0.0,0.0,100,0.7,0.1,17,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.1,104.1,0.4,104.1,200.0,120.0,86.4,69.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
124,2,5,2008,-9,0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.4,0.1,17,0.0,0.0,100,0.4,0.1,17,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.0,104.0,0.4,104.0,200.0,120.0,86.4,69.0,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,15.5,25.0,384.92
125,3,5,2008,-9,0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.0,17,0.0,0.0,100,0.3,0.0,17,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,344.0,104.0,0.4,104.0,200.0,120.0,86.4,68.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.0,15.5,25.0,384.92
126,4,5,2008,-9,0,343.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.0,17,0.0,0.0,100,0.3,0.0,17,11.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.9,103.9,0.4,103.9,200.0,120.0,86.4,68.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.8,15.9,25.0,384.92
127,5,5,2008,-9,0,343.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,16,0.0,0.0,100,0.7,0.1,16,12.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.8,103.8,0.4,103.8,200.0,120.0,86.4,69.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.0,16.5,25.0,384.92
128,6,5,2008,-9,0,343.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,16,0.0,0.0,100,0.8,0.1,16,12.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.7,103.7,0.4,103.7,200.0,120.0,86.4,69.9,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.1,16.6,25.0,384.92
129,7,5,2008,-9,0,343.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.0,16,0.0,0.0,100,0.3,0.0,16,8.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.6,103.6,0.4,103.6,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.9,12.5,17.1,384.92
130,8,5,2008,-9,0,343.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,16,0.0,0.0,100,0.7,0.1,16,12.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.5,103.5,0.4,103.5,200.0,120.0,86.4,69.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.5,16.8,25.0,384.92
131,9,5,2008,-9,0,343.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.0,16,0.0,0.0,100,0.3,0.0,16,9.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.5,103.5,0.4,103.5,200.0,120.0,86.4,68.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.0,13.0,20.0,384.92
132,10,5,2008,-9,0,343.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.1,16,0.0,0.0,100,0.5,0.1,16,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.4,103.4,0.4,103.4,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.5,25.0,384.92
133,11,5,2008,-9,0,343.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,15,0.0,0.0,100,0.8,0.1,15,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.3,103.3,0.4,103.3,200.0,120.0,86.4,69.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.0,15.5,25.0,384.92
134,12,5,2008,-9,0,343.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,15,0.0,0.0,100,0.8,0.1,15,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.2,103.2,0.4,103.2,200.0,120.0,86.4,69.9,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.0,15.5,25.0,384.92
135,13,5,2008,-9,0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.0,0.1,15,0.0,0.0,100,1.0,0.1,15,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,343.0,103.0,0.4,103.0,200.0,120.0,86.4,70.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,6.0,15.5,25.0,384.92
136,14,5,2008,-9,0,342.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.0,0.1,15,0.0,0.0,100,1.0,0.1,15,11.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,342.9,102.9,0.4,102.9,200.0,120.0,86.4,70.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,6.4,15.7,25.0,384.92
137,15,5,2008,-9,0,342.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.0,0.1,14,0.0,0.0,100,1.0,0.1,14,12.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,342.7,102.7,0.4,102.7,200.0,120.0,86.4,70.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,7.2,16.1,25.0,384.92
